-2	32	0	-2	32	50	-2	43	-56	-2	43	18	-2	35	-20	-2	35	68	-2	35	64	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	18	-2	43	-52	-2	43	64	-2	43	0	-2	43	0	-2	43	50	-2	32	-56	-2	32	0
-2	32	0	-2	32	50	-2	43	-56	-2	43	16	-2	43	17	-2	43	-109	-2	35	108	-2	35	100	-2	35	100	-2	35	100	-2	35	100	-2	35	68	-2	35	64	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	0	-2	35	32	-2	35	36	-2	35	100	-2	35	100	-2	35	116	-2	35	119	-2	43	8	-2	43	0	-2	43	0	-2	43	50	-2	32	-56	-2	32	0
-2	32	0	-2	32	50	-2	43	-56	-2	43	0	-2	43	0	-2	43	16	-2	43	17	-2	43	-111	-2	43	-111	-2	43	-111	-2	43	-111	-2	43	-109	-2	35	108	-2	35	100	-2	35	100	-2	35	100	-2	35	100	-2	35	100	-2	35	102	-2	43	-103	-2	43	-111	-2	43	-111	-2	43	-111	-2	43	-127	-2	43	-128	-2	43	0	-2	43	0	-2	43	50	-2	32	-56	-2	32	0
-2	32	0	-2	32	18	-2	43	-20	-2	43	100	-2	43	100	-2	43	100	-2	43	100	-2	43	100	-2	43	100	-2	43	100	-2	43	100	-2	43	116	-2	43	117	-2	43	-11	-2	43	-11	-2	43	-11	-2	43	-11	-2	43	-43	-2	43	-63	-2	43	-128	-2	43	0	-2	43	0	-2	43	0	-2	43	0	-2	43	0	-2	43	0	-2	43	0	-2	43	50	-2	32	-56	-2	32	0
-2	32	0	-2	32	16	-2	32	17	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-109	-2	43	108	-2	43	100	-2	43	100	-2	43	100	-2	43	100	-2	43	100	-2	43	100	-2	43	100	-2	43	100	-2	43	118	-2	32	-120	-2	32	0
-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	16	-2	32	17	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-111	-2	32	-127	-2	32	-128	-2	32	0
-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0
-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0
-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0
-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0	-2	32	0
